reputation	like snake smeared with dung	AN3.27
equanimity (upekkhā)	towards irritable people	AN3.27
equanimity (upekkhā)	towards irritable people like stirring a sewer	AN3.27
reputation	good reputation gained through association 	AN3.27
wealth	vision to increase wealth	AN3.29
skillfulness and unskillfulness	vision to see the difference between	AN3.29
listening to Dhamma	not paying attention while	AN3.30
listening to Dhamma	forgetting afterwards	AN3.30
listening to Dhamma	remembering	AN3.30
wisdom	lap-like	AN3.30
wisdom	upside-down 	AN3.30
wisdom	wide	AN3.30
parents	honoring	AN3.31
teachers	parents as first	AN3.31
brahmās	parents like	AN3.31
brahmās	parents like	Iti106
Way to the Beyond (Pārāyana)		AN3.32
heart’s release (cetovimutti)		AN3.32
freedom of heart		xref heart’s release (cetovimutti)
freedom by wisdom (paññāvimutti)		AN3.32
Ānanda, Ven	asking about cetovimutti and paññāvimutti	AN3.32
Way to the Beyond (Pārāyana)		AN3.33
heart’s release (cetovimutti)		AN3.33
freedom by wisdom (paññāvimutti)		AN3.33
causes (nidāna)	for actions	AN3.34
unwholesome roots (lobha, dosa, moha)		AN3.34
wholesome roots (alobha, adosa, amoha)		AN3.34
destroyed seeds	simile of destruction of deeds	AN3.34
Hatthaka of Āḷavī	asks the Buddha if he slept well	AN3.35
sleep	sleeping well	AN3.35
unwholesome roots (rāga, dosa, moha)	cause of bad sleep	AN3.35
Buddha, the	sleeping well	AN3.35
hell (niraya)	judgement by King Yama	AN3.36
divine messengers (devadūta)		AN3.36
old person	as divine messenger	AN3.36
sick person	as divine messenger	AN3.36
dead body	as divine messenger	AN3.36
hell (niraya)	torture in	AN3.36
Yama, King		AN3.36
Four Great Kings, the (catumahārāja)	searching on uposatha for people making merit	AN3.37
uposatha	Four Great Kings searching for people making merit	AN3.37
Sakka	praising uposatha	AN3.37
Sakka	praising uposatha	AN3.38
palaces (pāsādā)	Bodhisatta’s three	AN3.39
Bodhisatta	delicate lifestyle and three palaces	AN3.39
youth	vanity of, giving up 	AN3.39
health	vanity of, giving up 	AN3.39
life	vanity of, giving up 	AN3.39
bad actions	doing because of vanity of youth, health, life	AN3.39
determination	putting oneself in charge	AN3.40
Dhamma	putting the Dhamma in charge	AN3.40
mind reading	guarding ones behaviour for fear of mind readers	AN3.40
giving (dāna)	faith and giving	AN3.41
giving (dāna)	worthy of gifts	AN3.41
association	with virtuous people	AN3.42
listening to Dhamma	people of faith like to	AN3.42
Dhamma teaching	motivation for	AN3.43
Dhamma discussion	conversation flows when people understand	AN3.44
going forth (pabbajja)	recommended by the wise	AN3.45
parents	caring for recommended by the wise	AN3.45
merit (puññā)	by supporting mendicants	AN3.46
characteristics (lakkhaṇa)	of conditioned phenomena	AN3.47
arising, vanishing, and change (uppādo, vayo, aññathatta)		AN3.47
conditioned (saṅkhatata)	characteristics	AN3.47
unconditioned (asaṅkhata)	characteristics	AN3.47
sal tree	supported by Himalayas like family supported by head with faith	AN3.48
family	grows in faith, virtue, and wisdom	AN3.48
painful feelings	enduring	AN3.49
keenness (ātāpi)	to prevent bad, develop good, and endure pain	AN3.49
qualities of triple gem		xref triple gem 
thief	as metaphor for bad monastic	AN3.50
monastic life	wrongly practiced	AN3.50
old age	regret at end of life over not practicing	AN3.51
regret	over life poorly lived	AN3.51
old age	regret at end of life over not practicing	AN3.52
regret	over life poorly lived	AN3.52
giving (dāna)	like rescuing pot from fire	AN3.52
giving (dāna)	protects our next life	AN3.52
Dhamma visible here and now (sandiṭṭiko)	definition	AN3.53
unwholesome roots (rāga, dosa, moha)	revealing “visible here and now” quality of the Dhamma	AN3.53
Dhamma visible here and now (sandiṭṭiko)	definition	AN3.54
unwholesome roots (rāga, dosa, moha)	revealing “visible here and now” quality of the Dhamma	AN3.54
nibbāna visible here and now (sandiṭṭiko)	definition	AN3.55
population decline	reason for	AN3.56
giving (dāna)	“Gifts should only be given to the Buddha”	AN3.57
giving (dāna)	preventing	AN3.57
giving (dāna)	even to small creatures in water	AN3.57
giving (dāna)	smallest gift has value	AN3.57
giving (dāna)	to virtuous people	AN3.57
Vacchagotta, wanderer	asking about giving	AN3.57
Tikaṇṇa, brahmin	asking about triple knowledge	AN3.58
knowledges, three		AN3.58
Jāṇussoṇi, brahmin	asking about triple knowledge	AN3.58
brahmins	brahmins’ triple knowledge	AN3.58
brahmins	brahmins’ triple knowledge	AN3.59
sacrifices (yañña)	whom to offer to	AN3.59
knowledges, three		AN3.59
Saṅghārava, brahmin	asking how mendicants benefit others	AN3.60
mendicants	benefiting the world	AN3.60
going forth (pabbajja)	benefiting the world	AN3.60
Ānanda, Ven	interrogating a brahmin about beneficial practice	AN3.60
psychic powers	miracle of	AN3.60
miracles (pāṭihāriya)	three kinds	AN3.60
miracle of instruction (anusāsanīpāṭihāriya)		AN3.60
mind reading	description of	AN3.60
Dhamma teaching	as best kind of miracle	AN3.60
Dhamma	as irrefutable	AN3.61
views of other sects	all results are because of past deeds	AN3.61
views of other sects	all results are because of God	AN3.61
views of other sects	all results are because of chance	AN3.61
Dhamma	various aspects of	AN3.61
elements	six	AN3.61
mental preocupations (manopavicārāti)		AN3.61
dependent origination	as second noble truth	AN3.61
perils (bhaya)	that separate mother and child	AN3.62
noble eightfold path	as practice to remove perils of old age, etc	AN3.62
old age, sickness, and death	as perils removed by noble eightfold path	AN3.62
Buddha, the	reputation definition	AN3.63
luxuries	not allowed for mendicants	AN3.63
gods	“luxurious beds” of	AN3.63
brahmās	“luxurious beds” of	AN3.63
noble ones (ariya)	“luxurious beds” of	AN3.63
brahmaviharas	as “luxurious bed” of brahmās	AN3.63
jhānas	as “luxurious bed” of gods	AN3.63
unwholesome roots (rāga, dosa, moha)	removal of is “luxurious bed” of noble ones	AN3.63
Sarabha, wanderer	false claims	AN3.64
lions roar	of the Buddha	AN3.64
false claims about the Buddha		AN3.64
false spiritual claims	to have learned the teachings	AN3.64
Kālāmas, people 		AN3.65
Kesamutta, town 		AN3.65
oral tradition (anussava)	going by	AN3.65
lineage (paramparāya)	going by	AN3.65
logic (takkahetu)	going by	AN3.65
unwholesome roots (lobha, dosa, moha)	causes visible harm in a person	AN3.65
blamed by the wise (viññugarahita)		AN3.65
skillfulness and unskillfulness	seeing difference between	AN3.65
praised by the wise (viññuppasatthā)		AN3.65
assurances, four (assāsa)		AN3.65
consolations		xref assurances, four (assāsa)
Nandaka, Ven.		AN3.66
unwholesome roots (lobha, dosa, moha)	as real	AN3.66
oral tradition (anussava)	going by	AN3.66
lineage (paramparāya)	going by	AN3.66
logic (takkahetu)	going by	AN3.66
unwholesome roots (lobha, dosa, moha)	causes visible harm in a person	AN3.66
wholesome roots (alobha, adosa, amoha)	as real	AN3.66
wholesome roots (alobha, adosa, amoha)	lead to good behavior	AN3.66
skillfulness (kusala)	present in arahant	AN3.66
questions, answering 	three ways	AN3.67
discussion		xref Dhamma discussion
discussion	judging someone by	AN3.67
unwholesome roots (rāga, dosa, moha)	difference between	AN3.68
lust (rāga)	mildly blameworthy, slow to fade	AN3.68
hatred (dosa)	very blameworthy, quick to fade	AN3.68
delusion (moha)	very blameworthy, slow to fade	AN3.68
sign of the beautiful (subhanimitta)	cause for greed	AN3.68
feature of harshness (paṭighanimitta)	cause for hate	AN3.68
ayoniso manasikāra		xref improper attention (ayoniso manasikara)
lust (rāga)	caused by sign of the beautiful	AN3.68
hatred (dosa)	caused by feature of harshness	AN3.68
delusion (moha)	caused by improper attention	AN3.68
unwise attention		xref improper attention (ayoniso manasikara)
sign of the ugly (asubhanimitta)	cause for giving up lust, greed	AN3.68
heart’s release by loving-kindness (mettā cetovimutti)	cause for giving up hatred	AN3.68
hatred (dosa)	giving up	AN3.68
proper attention (yoniso manasikāra)	cause for giving up delusion	AN3.68
unwholesome roots (lobha, dosa, moha)	causing unwholesome actions	AN3.69
unwholesome roots (lobha, dosa, moha)	like a creeper chokes a tree	AN3.69
wholesome roots (alobha, adosa, amoha)	causing wholesome activities	AN3.69
accusations	responding to	AN3.69
creeper	simile for unwholesome roots	AN3.69
uposatha		AN3.70
Visākhā, Migara’s mother	observing the uposatha	AN3.70
uposatha	of the cowherd	AN3.70
uposatha	thinking of tomorrow’s meal	AN3.70
uposatha	of the Nigaṇṭhas’	AN3.70
uposatha	in a limited way	AN3.70
uposatha	of the noble ones	AN3.70
noble ones (ariya)	uposatha practice	AN3.70
recollection of the Buddha (buddhānussati)	on uposatha	AN3.70
recollection of the Dhamma (dhammānussati)	on uposatha	AN3.70
recollection of the Saṅgha (saṅghānussati)	on uposatha	AN3.70
recollection of virtue (sīlānussati)	on uposatha	AN3.70
mind	corrupted cleansed by effort	AN3.70
recollection of deities (devata ānussati)	on uposatha	AN3.70
precepts, eight	kept by noble disciples as a recollection on uposatha	AN3.70
uposatha	results in heavenly rebirth	AN3.70
heavenly realms	lifespan in	AN3.70
lifespans	in heaven	AN3.70
Ānanda, Ven	unwholesome roots	AN3.71
unwholesome roots (rāga, dosa, moha)	noble eightfold path removes	AN3.71
unwholesome roots (rāga, dosa, moha)	teaching for giving up	AN3.72
Buddha, the	illness of 	AN3.73
Mahānāma the Sakyan	concentration and wisdom	AN3.73
noble disciple (ariya sāvaka)	virtue, concentration and wisdom of	AN3.73
trainee (sekha)	virtue, concentration and wisdom of	AN3.73
Nigaṇṭha Nāṭaputta	teachings of	AN3.74
confidence (aveccappasāda)	noble disciple with will not change	AN3.75
noble disciple (ariya sāvaka)	will not be reborn in lower worlds	AN3.75
triple gem	qualities of	AN3.75
continued existence		xref becoming (bhava)
becoming (bhava)		AN3.76
actions (kamma)	as field	AN3.76
consciousness (viññāṇa)	as seed	AN3.76
craving (taṇha)	as moisture	AN3.76
sensuous realm (kāmadhātu)	becoming 	AN3.76
form realm (rūpadhātu)	becoming 	AN3.76
formless realm (arūpadhatu)	becoming 	AN3.76
Ānanda, Ven	declared to be a trainee by the Buddha	AN3.78
precepts and observances (sīlabbata)	fruitful when wholesome qualities grow	AN3.78
lifestyles	fruitful when wholesome qualities grow	AN3.78
spiritual path (brahmacariya)	fruitful when wholesome qualities grow	AN3.78
reputation	like fragrance that goes against wind	AN3.79
good people	praised by gods	AN3.79
Sikhi Buddha		AN3.80
Abhibhū, disciple of Sikhi Buddha	voice spread through galaxy	AN3.80
world system (lokadhātu)	size	AN3.80
Jambudīpa (India)	one thousand in a world system	AN3.80
Sineru, king of mountains	one thousand in a world system	AN3.80
Realm of the Four Great Kings (cātumahārājikā)	one thousand in a world system	AN3.80
brahmā realm (brahmalokā)	one thousand in a world system	AN3.80
galaxies		AN3.80
Udāyī, Ven	questions Ven. Ānanada	AN3.80
Ānanda, Ven	Buddha predicts will become an arahant in this life	AN3.80
ascetic, mendicant, sage	duties of	AN3.81
monastic life	donkey pretending to be a cow like wrongly practicing monastic	AN3.82
mendicants	has duties like a farmer	AN3.83
monastic life	wrongly practiced	AN3.82
monastic rules (vinaya)	monk having difficulty following rules told to train in three things	AN3.84
trainee (sekha)	definition	AN3.85
higher ethics, higher mind, higher wisdom		AN3.85
monastic rules (vinaya)	breaking rules	AN3.86
monastic rules (vinaya)	not a waste	AN3.86
monastic rules (vinaya)	partial practice, partial success	AN3.86
higher ethics, higher mind, higher wisdom	relating to training rules	AN3.86
monastic rules (vinaya)	fundamental rules	AN3.86
monastic rules (vinaya)	connection to stages of enlightenment	AN3.86
one-seeder (ekabīji)		AN3.87
enlightenment, stages of	in detail	AN3.87
monastic rules (vinaya)	breaking rules	AN3.87
monastic rules (vinaya)	not a waste	AN3.87
monastic rules (vinaya)	partial practice, partial success	AN3.87
higher ethics, higher mind, higher wisdom	relating to training rules	AN3.87
monastic rules (vinaya)	difficulty following	AN3.87
monastic rules (vinaya)	difficulty following	AN3.84
higher ethics, higher mind, higher wisdom	definition	AN3.89
alms gathering practice	seeking in suitable places	AN3.89
arahants	like a flame blown out	AN3.90
mistakes	criticizing the Buddha	AN3.91
asking forgiveness	for criticizing the Buddha	AN3.91
monastic rules (vinaya)	Buddha giving a talk on	AN3.91
farming	like mendicant practicing	AN3.92
zeal (canda)		AN3.92
wishing	doesn’t bring results	AN3.92
rag-robe wearing	of other sects	AN3.93
alms food	of other sects	AN3.93
forest dwelling	of other sects	AN3.93
seclusion	defined as virtue, right view, and ending defilements	AN3.93
fetters (saṁyojana)	three lower	AN3.94
assemblies	three kinds	AN3.95
harmony in Saṅgha		AN3.95
disputes	in the Saṅgha 	AN3.95
heart’s release by rejoicing(muditā cetovimutti)		AN3.95
beauty	as monastic’s virtue	AN3.96
strength	as monastic’s energy	AN3.96
speed	as a monastic’s wisdom	AN3.96
giving (dāna)	worthy of gifts	AN3.96
mendicants	like a thoroughbred horse	AN3.96
mendicants	like a thoroughbred horse	AN3.97
bad monastics	like hemp/jute	AN3.99
giving (dāna)	recipient makes it not fruitful	AN3.99
association	with bad people causes harm	AN3.99
good monastics	like cloth from Kāsi	AN3.99
giving (dāna)	recipient makes it fruitful	AN3.99
listening to Dhamma	from good senior monastics	AN3.99
results of actions	to be experienced as they should be experienced	AN3.100
bad actions	small amounts give big results	AN3.100
bad actions	small amounts give small results	AN3.100
bad actions	like lump of salt in water	AN3.100
bad actions	like small time thief	AN3.100
bad actions	like butcher can and cannot punish some	AN3.100
results of actions	not fixed	AN3.100
gold	as simile for purifying mind	AN3.101
mind	purifying like purifying gold	AN3.101
mind	purifying gradually	AN3.101
gradual training	purifying the mind, step by step	AN3.101
mind reading		AN3.101
concentration (samādhi)	exclusively focused on may lead to laziness	AN3.102
exertion (paggaha)	exclusively focused on may lead to restlessness	AN3.102
equanimity (upekkhā)	exclusively focused on may not lead to concentration	AN3.102
upekkha		xref equanimity (upekkhā)
sign of concentration (samādhinimitta)		AN3.102
mind	purifying like purifying gold	AN3.102
Bodhisatta	reflection on gratification, danger, escape	AN3.103
gratification (assāda)	definition	AN3.103
danger (ādīnava)	definition	AN3.103
drawback (ādīnava)		xref danger (ādīnava)
escape (nissaraṇa)	definition	AN3.103
Buddha, the	has understood gratification, danger, escape	AN3.104
gratification (assāda)	understood by Buddha	AN3.104
danger (ādīnava)	understood by Buddha	AN3.104
escape (nissaraṇa)	understood by Buddha	AN3.104
gratification (assāda)	if there were no	AN3.105
danger (ādīnava)	if there were no	AN3.105
escape (nissaraṇa)	if there were no	AN3.105
singing	regarded as wailing	AN3.107
dancing	regarded as madness	AN3.107
laughter and showing teeth	childish	AN3.107
smiling	enough to do when pleased	AN3.107
sleep	is never satisfied	AN3.108
alcohol	desire for is never satisfied	AN3.108
sexual intercourse	desire for is never satisfied	AN3.108
mind	unprotected like a bad roof	AN3.109
death	good when mind is protected	AN3.109
Anāthapiṇḍika, householder		AN3.109
Anāthapiṇḍika, householder		AN3.110
lust (rāga)	as a fetter	AN3.112
lust (rāga)	for things in past, present, future	AN3.112
celibacy	false clam of	AN3.113
false accusations	about celibacy	AN3.113
wrong views	that there is nothing wrong with sensual pleasures	AN3.113
celibacy	wrong view that there is nothing wrong with sensual pleasures	AN3.113
Buddhas	rarity of	AN3.114
Buddhas		xref Buddha, the
Buddha, the		xref Buddhas
Dhamma teachers	rarity of	AN3.114
grateful person	rarity of	AN3.114
heavenly realms	lifespan in	AN3.116
dimension of infinite space (ākāsānañcāyatana)		AN3.116
gods of the dimension of infinite space (ākāsānañcāyatana devā		AN3.116
dimension of infinite consciousness (viññāṇañcāyatana) 		AN3.116
gods of the dimension of infinite consciousness (viññāṇañcāyatana devā) 		AN3.116
dimension of nothingness (viññāṇañcāyatana)		AN3.116
gods of the dimension of nothingness (viññāṇañcāyatana devā)		AN3.116
rebirth	of an ordinary person vs. a disciple of the Buddha	AN3.116
accomplishment in virtue (sīlasampadā)	definition	AN3.117
accomplishment in mind (cittasampadā)	definition	AN3.117
accomplishment in view (diṭṭhisampadā)	definition	AN3.117
accomplishment in virtue (sīlasampadā)	leads to good rebirth like loaded dice	AN3.118
accomplishment in mind (cittasampadā)	leads to good rebirth like loaded dice	AN3.118
accomplishment in view (diṭṭhisampadā)	leads to good rebirth like loaded dice	AN3.118
livelihood	accomplishment in	AN3.119
accomplishment in virtue (sīlasampadā)		AN3.117
mind	accomplishment in	AN3.117
right view (sammā diṭṭhi)	accomplishment in	AN3.117
purity (soceyya)	three types of, definition	AN3.120
hindrances (nīvarana)	seeing in the mind	AN3.121
sagacity/perfection (moneyya)	three types	AN3.122
food	attachment to	AN3.123
food	gratification, danger, escape	AN3.123
disputes	in the Saṅgha 	AN3.124
disputes	indicator of having given up right intention	AN3.124
harmony in Saṅgha	indicator of having right intention	AN3.124
Buddha, the	doesn’t like to think about disputing monks	AN3.124
Buddha, the	teaches with direct knowledge, reason, demonstrable base	AN3.125
faith (saddhā)	in triple gem	AN3.125
gods	teaching Dhamma	AN3.127
Dhamma teaching	by gods	AN3.127
gods	who were human disciples of the Buddha	AN3.127
Hatthaka, god	visits the Buddha	AN3.127
unsatisfied	in seeing Buddha, serving Saṅga, hearing Dhamma	AN3.127
Anuruddha, Ven.	asks about women’s rebirth	AN3.129
women	reborn in hell because of stinginess	AN3.129
Anuruddha, Ven.	enlightenment	AN3.130
divine eye (dibbacakkhu)	disturbing meditation	AN3.130
conceit (māna)	from psychic powers	AN3.130
Sāriputta, Ven.	advice for Ven. Anuruddha	AN3.130
Dhamma	shines in the open	AN3.131
anger (kodha)	person often angry and stays long	AN3.132
anger (kodha)	person often angry and doesn’t stay long	AN3.132
anger (kodha)	like lines	AN3.132
anger (kodha)	person not often angry	AN3.132
good monastics	see things as “This is not mine, I am not this, this is not my self.”	AN3.133
“This is not mine, I am not this, this is not my self.”	past, present future	AN3.133
good monastics	like a warrior	AN3.133
assemblies	three kinds	AN3.134
friendship	qualities of a good friend	AN3.135
impermanence	“All conditions are impermanent.”	AN3.136
suffering	“All conditions are suffering.”	AN3.136
not-self	“All things are not-self.”	AN3.136
Makkhali, teacher	worst of all teachings, like a hair blanket	AN3.137
accomplishments	three types	AN3.138
growth	three types	AN3.139
questions, answering 	without faltering	AN3.140
questions, answering 	without faltering	AN3.141
non-returner (anāgāmi)	able or unable to answer questions	AN3.141
questions, answering 	without faltering	AN3.142
one beyond training (asekha)		AN3.143
adept (asekha)		xref one beyond training (asekha)
demonstrations (pāṭihāriya)		xref miracles (pāṭihāriya)
psychic powers	miracle of	AN3.144
miracle of instruction (anusāsanīpāṭihāriya)		AN3.144
right knowledge (sammā ñāṇa)	quality of arahant	AN3.145
right freedom (sammāvimutti)	quality of arahant	AN3.145
hell (niraya)	unwholesome actions lead to	AN3.146
heaven (sagga)	wholesome actions lead to	AN3.146
fools	harm themselves with bad action	AN3.150
wise people	help themselves with good action	AN3.150
homage		xref worshiping (vandati) 
worshiping (vandati)  	by body, speech and mind	AN3.154
good actions	all day long	AN3.155
wrong views	that there is nothing wrong with sensual pleasures	AN3.156
mortification (tapojigucchā)	that are scorching	AN3.156
middle path (majjhimā paṭipadā)		AN3.156
bodhipakkhiyā dhammā	as middle path	AN3.156
thirty-seven aids to enlightenment		xref bodhipakkhiyā dhammā
wings to awakening		xref bodhipakkhiyā dhammā
men	minds occupied by women	AN1.1-5
women	minds occupied by men	AN1.6-10
sign of the beautiful (subhanimitta)	cause for sense desire	AN1.11
sense desire (kāmacchanda)	caused by sign of the beautiful	AN1.11
feature of harshness (paṭighanimitta)	cause for ill will (vyāpada)	AN1.12
ill will (vyāpada, byāpada)	caused by feature of harshness	AN1.12
dullness and drowsiness (thinamiddha)	cause of	AN1.13
sleepiness		xref drowsiness (middha)
envy		xref jealousy
jealousy		xref envy
seclusion		xref solitary life
seclusion		xref seclusion
solitude		xref seclusion
solitude		xref solitary life
solitary life		xref seclusion
solitary life		xref solitude
restlessness and remorse (uddhaccakukkucca)	cause of	AN1.14
improper attention (ayoniso manasikara)	cause of doubt	AN1.15
doubt (vicikicchā)	caused by improper attention	AN1.15
sense desire (kāmacchanda)	removed by sign of sign of the ugly	AN1.16
sign of the ugly (asubhanimitta)		xref perception of ugliness (asubhasañña)
perception of ugliness (asubhasañña)		xref sign of the ugly (asubhanimitta)
ill will (vyāpada, byāpada)	removed by heart’s release by loving-kindness	AN1.17
heart’s release by loving-kindness (mettā cetovimutti)  	cause for giving up ill will	AN1.17
dullness and drowsiness (thinamiddha)	cause for removing	AN1.18
restlessness and remorse (uddhaccakukkucca)	cause for removing	AN1.19
doubt (vicikicchā)	removed by proper attention	AN1.20
proper attention (yoniso manasikāra)	cause for removing doubt	AN1.20
mind	undeveloped mind is useless 	AN1.21
mind	developed mind is workable 	AN1.22
mind	undeveloped mind is very harmful 	AN1.23
mind	developed mind is very beneficial	AN1.24
mind	undeveloped mind brings suffering 	AN1.29
mind	developed mind brings happiness 	AN1.30
mind	tamed mind is very beneficial 	AN1.32
mind	wild mind is very harmful 	AN1.31
mind	pointing wrong way like spike of rice	AN1.41
mind	corrupted mind leads to hell	AN1.43
hell (niraya)	corrupted mind leads to	AN1.43
mind	pure mind leads to heaven	AN1.44
heaven (sagga)	pure mind leads to	AN1.44
mind	clouded like cloudy lake	AN1.45
mind	unclouded like transparent lake	AN1.46
mind	like workable wood	AN1.47
mind	quick to change	AN1.48
mind	as radiant but corrupted	AN1.49
mind	as radiant but corrupted	AN1.51
intention	precedes all	AN1.56
intention	precedes all	AN1.57
negligence		xref heedlessness (pamāda)
heedlessness (pamāda)	leads to unwholesome	AN1.58
heedfulness (appamāda)	leads to wholesome	AN1.59
laziness (kosajja)	leads to unwholesome	AN1.60
energy, stirring up (vīriyārambha)	leads to wholesome	AN1.61
greed, many wishes (mahiccha)	leads to unwholesome	AN1.62
few wishes (appiccha)	leads to wholesome	AN1.63
discontent (asantuṭṭhi)	leads to unwholesome	AN1.64
contentment (santuṭṭhi)	leads to wholesome	AN1.65
improper attention (ayoniso manasikara)	leads to unwholesome	AN1.66
proper attention (yoniso manasikāra)	leads to wholesome	AN1.67
situational awareness (sampajañña)	leads to wholesome	AN1.69
clear comprehension		xref situational awareness (sampajañña)
sampajañña		xref situational awareness (sampajañña)
bad friends		xref friends, bad
friends, bad	leads to unwholesome	AN1.70
friendship	good leads to wholesome	AN1.71
awakening factors (bojjhaṅga)	prevented by improper attention	AN1.74
factors of enlightenment (bojjhaṅga)		xref awakening factors (bojjhaṅga)
bojjhaṅga		xref awakening factors (bojjhaṅga)
seven factors of enlightenment		xref awakening factors (bojjhaṅga)
improper attention (ayoniso manasikara)	prevents awakening factors	AN1.74
proper attention (yoniso manasikāra)	leads to awakening factors	AN1.75
awakening factors (bojjhaṅga)	helped by proper attention	AN1.75
relatives		xref family
relatives	loss of compared to wisdom	AN1.76
wisdom	loss of greater than loss of relatives	AN1.76
relatives	growth of compared to wisdom	AN1.77
wisdom	growth of greater than growth of family	AN1.77
“should be practiced” (sikkhitabba)	grow in wisdom	AN1.77
wealth	loss of compared to wisdom	AN1.78
wealth	growth of compared to wisdom	AN1.97
“should be practiced” (sikkhitabba)	grow in wisdom	AN1.79
fame	loss of compared to wisdom	AN1.80
fame	growth of compared to wisdom	AN1.81
“should be practiced” (sikkhitabba)	grow in wisdom	AN1.81
heedlessness (pamāda)	as very harmful	AN1.82
heedfulness (appamāda)	as very helpful	AN1.83
laziness (kosajja)	as very harmful	AN1.84
energy, stirring up (vīriyārambha)	as very helpful	AN1.85
greed, many wishes (mahiccha)	as very harmful	AN1.86
many wishes		xref greed, many wishes (mahiccha)
few wishes (appiccha)	as very beneficial	AN1.87
discontent (asantuṭṭhi)	as very harmful	AN1.88
contentment (santuṭṭhi)	as very helpful	AN1.89
improper attention (ayoniso manasikara)	as very harmful	AN1.90
proper attention (yoniso manasikāra)	as very helpful	AN1.91
situational awareness (sampajañña)	lack of is harmful	AN1.92
situational awareness (sampajañña)	as very helpful	AN1.93
friends, bad	as very harmful	AN1.94
friends, good	as very helpful	AN1.95
heedlessness (pamāda)	as very harmful	AN1.98
heedfulness (appamāda)	as very helpful	AN1.99
laziness (kosajja)	as very harmful	AN1.100
arousing energy		xref energy, stirring up (vīriyārambha) 
stirring up energy		xref energy, stirring up (vīriyārambha) 
energy, stirring up (vīriyārambha)	as helpful	AN1.101
Dhamma	decline, factors leading to	AN1.118-128
Dhamma	continuation of, factors leading to	AN1.129
Dhamma teaching	teaching non-Dhamma as very harmful	AN1.130-139
Dhamma teaching	correctly leads to continuation of Dhamma and much merit	AN1.140-142
Vinaya		xref monastic rules (vinaya) 
monastic rules (vinaya)	teaching wrongly leads to decline	AN1.142
monastic rules (vinaya)	teaching rightly leads to continuation	AN1.143
monastic rules (vinaya)	teaching wrongly leads to decline	AN1.150-159
monastic rules (vinaya)	teaching rightly leads to continuation	AN1.160-169
Buddha, the	rarity of	AN1.171
Buddha, the	arising of is beneficial for all	AN1.170
Buddha, the	death is regreted	AN1.173
Buddha, the	without counterpart	AN1.174
analytical knowledge (paṭisambhidā)	from the arising of the Buddha	AN1.176
stages of enlightenment	from the arising of the Buddha	AN1.181-186
Sāriputta, Ven.	rightly keeps rolling wheel of Dhamma	AN1.187
Koṇḍañña, Añña Who Understood	foremost in seniority	AN1.188
Sāriputta, Ven.	foremost in great wisdom	AN1.189
Mahāmoggallāna, Ven.	foremost in psychic power	AN1.190
Mahākassapa, Ven.	foremost who speaks onnausterities	AN1.191
Anuruddha, Ven.	foremost with divine eye	AN1.192
Bhaddiya Kāḷigodhā, Ven.	foremost from eminent families 	AN1.193
Lakuṇṭaka Bhaddiya, Ven.	foremost with a beautiful voice	AN1.194
Piṇḍola Bhāradvāja, Ven.	foremost with a lion’s roar 	AN1.195
Puṇṇa Mantāṇiputta, Ven.	foremost who speak on Dhamma	AN1.196
Mahākaccāna, Ven.	foremost of those who speak in detail the meaning of a brief statement	AN1.197
Cūḷapanthaka, Ven.	foremost in creating mind made body	AN1.198
Cūḷapanthaka, Ven.	foremost in mental transformation	AN1.199
Mahāpanthaka, Ven.	foremost in transformation of perception	AN1.200
Subhūt, Ven.	foremost who dwell without conflict	AN1.201
Subhūti, Ven.	foremost of those worthy of gifts	AN1.202
Revata, Ven. Khadiravaniya 	foremost among forest dwellers	AN1.203
Revata, Ven. Kaṅkhā	foremost of meditators	AN1.204
Soṇa Koḷivisa, Ven.	foremost of those who arouse energy	AN1.205
Soṇo Kuṭikaṇṇa, Ven.	foremost who is an excellent speaker	AN1.206
Sīvali, Ven.	foremost of those who make gains	AN1.207
Vakkalī, Ven.	foremost of those resolved through faith	AN1.208
Rāhula, Ven.	foremost who desire to train	AN1.209
Raṭṭhapāla, Ven.	foremost who went forth out of faith	AN1.210
Kuṇḍadhāna, Ven.	foremost who are first to take a meal ticket	AN1.211
Vaṅgīsa, Ven.	foremost of poets	AN1.212
poetry	foremost of poets	AN1.212
Upasena Vaṅgantaputta, Ven.	foremost who is impressive all around	AN1.213
Dabba Mallaputta, Ven.	foremost in assigning lodgins	AN1.214
Pilindavaccha, Ven.	foremost of those beloved by gods 	AN1.215
Bāhiyo Dārucīriya, Ven.	foremost with swift insight	AN1.216
Kumārakassapa, Ven.	foremost with brilliant speech	AN1.217
Mahākoṭṭhita, Ven.	foremost in analytical knowledge	AN1.218
Ānanada, Ven.	foremost of very learned	AN1.219
Ānanada, Ven.	foremost with good memory	AN1.220
Ānanada, Ven.	foremost with quick grasp	AN1.221
Ānanada, Ven.	foremost who are resolute	AN1.222
Ānanada, Ven.	foremost as personal attendant	AN1.223
Uruvela Kassapa, Ven.	foremost with large congregation	AN1.224
Kāḷudāyī, Ven.	foremost who inspires lay families	AN1.225
Bakkula, Ven.	foremost with good health	AN1.226
Sobhita, Ven.	foremost who recollects past lives	AN1.227
Upāli, Ven.	foremost in monastic law	AN1.228
Nandaka, Ven.	foremost who advises bhikkhunīs	AN1.229
Nanda, Ven.	foremost who guards senses	AN1.230
Mahākappina, Ven.	foremost who advises bhikkhus	AN1.231
